transaction_id,investor_id,transaction_date,transaction_type,amount_inr,state,city,city_tier,age_group,gender,kyc_status,scheme_name,fund_house,category
16527,INV001816,2024-09-16 00:00:00.000000,SIP,6771.0,Telangana,Hyderabad,T30,26-35,Male,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
16528,INV001987,2024-09-16 00:00:00.000000,SIP,50839.0,Tamil Nadu,Coimbatore,B30,18-25,Male,Pending,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
16529,INV002023,2024-09-16 00:00:00.000000,Redemption,35036.0,Madhya Pradesh,Indore,T30,36-45,Female,Verified,ABSL Frontline Equity Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
16530,INV002055,2024-09-16 00:00:00.000000,Lumpsum,399102.0,Punjab,Amritsar,B30,26-35,Male,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
16531,INV002506,2024-09-16 00:00:00.000000,SIP,2334.0,Karnataka,Bangalore,T30,18-25,Female,Verified,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
16532,INV002532,2024-09-16 00:00:00.000000,SIP,6215.0,Telangana,Hyderabad,T30,56+,Female,Verified,ABSL Frontline Equity Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
16533,INV002552,2024-09-16 00:00:00.000000,SIP,21948.0,Delhi,Gurugram,T30,36-45,Male,Verified,Axis Midcap Fund - Regular - Growth,Axis Mutual Fund,Equity
16534,INV002671,2024-09-16 00:00:00.000000,SIP,9706.0,Madhya Pradesh,Indore,T30,18-25,Male,Verified,ABSL Frontline Equity Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
16535,INV002701,2024-09-16 00:00:00.000000,SIP,1163.0,Rajasthan,Jaipur,T30,26-35,Male,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
16536,INV002705,2024-09-16 00:00:00.000000,SIP,16420.0,Uttar Pradesh,Lucknow,T30,46-55,Female,Verified,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
16537,INV002792,2024-09-16 00:00:00.000000,SIP,503.0,Gujarat,Surat,T30,18-25,Male,Verified,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
16538,INV002803,2024-09-16 00:00:00.000000,SIP,3193.0,Uttar Pradesh,Agra,B30,36-45,Male,Verified,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
16539,INV002817,2024-09-16 00:00:00.000000,SIP,22956.0,Gujarat,Ahmedabad,T30,26-35,Male,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
16540,INV002896,2024-09-16 00:00:00.000000,SIP,2977.0,Maharashtra,Nashik,B30,26-35,Male,Pending,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
16541,INV003265,2024-09-16 00:00:00.000000,Lumpsum,257301.0,Rajasthan,Jaipur,T30,36-45,Female,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
16542,INV003271,2024-09-16 00:00:00.000000,Lumpsum,280802.0,West Bengal,Kolkata,T30,18-25,Male,Verified,ABSL Liquid Fund - Regular - Growth,Aditya Birla Sun Life MF,Debt
16543,INV003367,2024-09-16 00:00:00.000000,Lumpsum,282663.0,Haryana,Gurugram,T30,46-55,Male,Verified,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity
16544,INV003372,2024-09-16 00:00:00.000000,Lumpsum,132793.0,Karnataka,Mysore,B30,36-45,Female,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
16545,INV003372,2024-09-16 00:00:00.000000,Redemption,411798.0,Karnataka,Mysore,B30,36-45,Female,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
16546,INV003408,2024-09-16 00:00:00.000000,SIP,8735.0,West Bengal,Kolkata,T30,18-25,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
16547,INV003455,2024-09-16 00:00:00.000000,SIP,20022.0,Tamil Nadu,Coimbatore,B30,46-55,Male,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
16548,INV003507,2024-09-16 00:00:00.000000,SIP,549.0,Karnataka,Bangalore,T30,26-35,Female,Verified,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
16549,INV003554,2024-09-16 00:00:00.000000,Lumpsum,527519.0,Rajasthan,Jaipur,T30,26-35,Female,Pending,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
16550,INV003615,2024-09-16 00:00:00.000000,SIP,490.0,Rajasthan,Jaipur,T30,36-45,Male,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
16551,INV003637,2024-09-16 00:00:00.000000,Lumpsum,404128.0,Telangana,Hyderabad,T30,36-45,Male,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
16552,INV003703,2024-09-16 00:00:00.000000,SIP,510.0,Karnataka,Bangalore,T30,36-45,Female,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
16553,INV003731,2024-09-16 00:00:00.000000,Lumpsum,359805.0,Tamil Nadu,Coimbatore,B30,26-35,Female,Verified,Nippon India ETF Nifty 50 BeES,Nippon India MF,Equity
16554,INV003792,2024-09-16 00:00:00.000000,Redemption,205634.0,Maharashtra,Pune,T30,46-55,Male,Verified,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
16555,INV003814,2024-09-16 00:00:00.000000,SIP,6681.0,Rajasthan,Udaipur,B30,36-45,Female,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
16556,INV003870,2024-09-16 00:00:00.000000,Lumpsum,129008.0,West Bengal,Kolkata,T30,26-35,Male,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
16557,INV003901,2024-09-16 00:00:00.000000,Redemption,363602.0,Delhi,Gurugram,T30,46-55,Male,Verified,ABSL Frontline Equity Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
16558,INV004119,2024-09-16 00:00:00.000000,Redemption,182802.0,Uttar Pradesh,Kanpur,B30,26-35,Female,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
16559,INV004135,2024-09-16 00:00:00.000000,SIP,8749.0,Tamil Nadu,Coimbatore,B30,26-35,Female,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
16560,INV004137,2024-09-16 00:00:00.000000,Redemption,252908.0,West Bengal,Kolkata,T30,18-25,Female,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
16561,INV004258,2024-09-16 00:00:00.000000,SIP,3169.0,Gujarat,Ahmedabad,T30,36-45,Male,Pending,ABSL Liquid Fund - Regular - Growth,Aditya Birla Sun Life MF,Debt
16562,INV004568,2024-09-16 00:00:00.000000,Lumpsum,570402.0,Karnataka,Mysore,B30,18-25,Male,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
16563,INV004776,2024-09-16 00:00:00.000000,SIP,8569.0,Punjab,Chandigarh,T30,36-45,Male,Verified,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
16564,INV004839,2024-09-16 00:00:00.000000,SIP,27959.0,Karnataka,Mysore,B30,26-35,Male,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
16565,INV004856,2024-09-16 00:00:00.000000,SIP,11081.0,Maharashtra,Mumbai,T30,36-45,Male,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
16566,INV004951,2024-09-16 00:00:00.000000,SIP,15253.0,Karnataka,Mysore,B30,26-35,Female,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
16567,INV004971,2024-09-16 00:00:00.000000,SIP,482.0,Telangana,Hyderabad,T30,26-35,Male,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
16568,INV000262,2024-09-17 00:00:00.000000,SIP,1030.0,Telangana,Hyderabad,T30,36-45,Male,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
16569,INV000449,2024-09-17 00:00:00.000000,SIP,8539.0,Haryana,Faridabad,B30,18-25,Male,Verified,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity
16570,INV000503,2024-09-17 00:00:00.000000,Lumpsum,533080.0,Madhya Pradesh,Bhopal,B30,26-35,Female,Verified,SBI Magnum Gilt Fund - Regular Plan - Growth,SBI Mutual Fund,Debt
16571,INV000509,2024-09-17 00:00:00.000000,SIP,14287.0,Madhya Pradesh,Bhopal,B30,56+,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
16572,INV000547,2024-09-17 00:00:00.000000,Lumpsum,175015.0,West Bengal,Kolkata,T30,26-35,Male,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
16573,INV000566,2024-09-17 00:00:00.000000,SIP,2858.0,Uttar Pradesh,Agra,B30,36-45,Male,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
16574,INV000577,2024-09-17 00:00:00.000000,SIP,10992.0,Delhi,Noida,T30,36-45,Male,Verified,Axis Small Cap Fund - Regular - Growth,Axis Mutual Fund,Equity
16575,INV000682,2024-09-17 00:00:00.000000,Redemption,390422.0,Delhi,New Delhi,T30,56+,Female,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
16576,INV000827,2024-09-17 00:00:00.000000,Redemption,265132.0,Maharashtra,Pune,T30,36-45,Male,Verified,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
16577,INV000929,2024-09-17 00:00:00.000000,SIP,51837.0,West Bengal,Kolkata,T30,36-45,Female,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
16578,INV001030,2024-09-17 00:00:00.000000,Lumpsum,26006.0,Maharashtra,Mumbai,T30,26-35,Female,Pending,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
16579,INV001078,2024-09-17 00:00:00.000000,Redemption,385272.0,Punjab,Chandigarh,T30,46-55,Female,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
16580,INV001349,2024-09-17 00:00:00.000000,Lumpsum,378938.0,Haryana,Gurugram,T30,18-25,Female,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
16581,INV001359,2024-09-17 00:00:00.000000,Redemption,220103.0,Haryana,Gurugram,T30,36-45,Female,Verified,Mirae Asset Tax Saver Fund - Regular - Growth,Mirae Asset MF,Equity
16582,INV001429,2024-09-17 00:00:00.000000,SIP,2146.0,Uttar Pradesh,Kanpur,B30,36-45,Male,Verified,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
16583,INV001440,2024-09-17 00:00:00.000000,SIP,6296.0,West Bengal,Kolkata,T30,26-35,Male,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
16584,INV001485,2024-09-17 00:00:00.000000,SIP,414.0,Rajasthan,Jaipur,T30,56+,Female,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
16585,INV001545,2024-09-17 00:00:00.000000,Lumpsum,159017.0,Madhya Pradesh,Bhopal,B30,26-35,Male,Verified,Axis Midcap Fund - Regular - Growth,Axis Mutual Fund,Equity
16586,INV001567,2024-09-17 00:00:00.000000,SIP,5284.0,West Bengal,Kolkata,T30,36-45,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
16587,INV001662,2024-09-17 00:00:00.000000,Redemption,465303.0,Delhi,Gurugram,T30,36-45,Male,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
16588,INV001666,2024-09-17 00:00:00.000000,SIP,8661.0,Madhya Pradesh,Bhopal,B30,36-45,Male,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
16589,INV001883,2024-09-17 00:00:00.000000,SIP,2333.0,Maharashtra,Pune,T30,46-55,Male,Pending,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
16590,INV001917,2024-09-17 00:00:00.000000,SIP,11917.0,Telangana,Hyderabad,T30,26-35,Male,Verified,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
16591,INV002017,2024-09-17 00:00:00.000000,SIP,2198.0,Karnataka,Mysore,B30,26-35,Female,Verified,Axis Small Cap Fund - Regular - Growth,Axis Mutual Fund,Equity
16592,INV002073,2024-09-17 00:00:00.000000,SIP,9508.0,Uttar Pradesh,Kanpur,B30,56+,Male,Verified,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
16593,INV002228,2024-09-17 00:00:00.000000,SIP,6755.0,Uttar Pradesh,Kanpur,B30,18-25,Male,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
16594,INV002284,2024-09-17 00:00:00.000000,Lumpsum,221173.0,Karnataka,Bangalore,T30,36-45,Male,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
16595,INV002450,2024-09-17 00:00:00.000000,Redemption,220561.0,West Bengal,Kolkata,T30,36-45,Female,Verified,ABSL Liquid Fund - Regular - Growth,Aditya Birla Sun Life MF,Debt
16596,INV002594,2024-09-17 00:00:00.000000,SIP,58150.0,Haryana,Gurugram,T30,26-35,Male,Verified,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
16597,INV002627,2024-09-17 00:00:00.000000,SIP,2767.0,West Bengal,Kolkata,T30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
16598,INV002779,2024-09-17 00:00:00.000000,SIP,2793.0,Uttar Pradesh,Lucknow,T30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
16599,INV002849,2024-09-17 00:00:00.000000,SIP,7046.0,Madhya Pradesh,Indore,T30,26-35,Male,Verified,Axis Small Cap Fund - Regular - Growth,Axis Mutual Fund,Equity
16600,INV002950,2024-09-17 00:00:00.000000,SIP,984.0,Madhya Pradesh,Indore,T30,46-55,Female,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
16601,INV003005,2024-09-17 00:00:00.000000,SIP,51847.0,Punjab,Amritsar,B30,26-35,Male,Verified,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
16602,INV003046,2024-09-17 00:00:00.000000,Lumpsum,302998.0,West Bengal,Kolkata,T30,36-45,Male,Verified,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
16603,INV003062,2024-09-17 00:00:00.000000,SIP,4971.0,Haryana,Faridabad,B30,46-55,Male,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
16604,INV003167,2024-09-17 00:00:00.000000,SIP,854.0,Telangana,Hyderabad,T30,26-35,Male,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
16605,INV003210,2024-09-17 00:00:00.000000,SIP,6133.0,Haryana,Faridabad,B30,36-45,Female,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
16606,INV003270,2024-09-17 00:00:00.000000,Redemption,258962.0,Karnataka,Bangalore,T30,56+,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
16607,INV003517,2024-09-17 00:00:00.000000,Lumpsum,367470.0,Gujarat,Ahmedabad,T30,26-35,Male,Verified,UTI Nifty 50 Index Fund - Regular - Growth,UTI Mutual Fund,Equity
16608,INV003606,2024-09-17 00:00:00.000000,Redemption,434196.0,Maharashtra,Pune,T30,36-45,Male,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
16609,INV003671,2024-09-17 00:00:00.000000,Lumpsum,281211.0,Haryana,Gurugram,T30,36-45,Female,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
16610,INV003672,2024-09-17 00:00:00.000000,SIP,3135.0,Uttar Pradesh,Agra,B30,36-45,Male,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
16611,INV003727,2024-09-17 00:00:00.000000,Redemption,143124.0,Gujarat,Surat,T30,18-25,Female,Pending,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
16612,INV003747,2024-09-17 00:00:00.000000,Lumpsum,379002.0,Madhya Pradesh,Indore,T30,26-35,Female,Verified,SBI Magnum Gilt Fund - Regular Plan - Growth,SBI Mutual Fund,Debt
16613,INV004063,2024-09-17 00:00:00.000000,SIP,586.0,Haryana,Gurugram,T30,36-45,Male,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
16614,INV004076,2024-09-17 00:00:00.000000,SIP,2957.0,Madhya Pradesh,Indore,T30,26-35,Male,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
16615,INV004108,2024-09-17 00:00:00.000000,SIP,13974.0,Madhya Pradesh,Indore,T30,36-45,Female,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
16616,INV004147,2024-09-17 00:00:00.000000,SIP,3071.0,Madhya Pradesh,Bhopal,B30,26-35,Female,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
16617,INV004226,2024-09-17 00:00:00.000000,SIP,515.0,Punjab,Chandigarh,T30,18-25,Male,Verified,ABSL Small Cap Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
16618,INV004259,2024-09-17 00:00:00.000000,SIP,23128.0,Tamil Nadu,Chennai,T30,26-35,Female,Verified,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity
16619,INV004341,2024-09-17 00:00:00.000000,SIP,918.0,Tamil Nadu,Coimbatore,B30,18-25,Male,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
16620,INV004380,2024-09-17 00:00:00.000000,SIP,428.0,Gujarat,Surat,T30,36-45,Male,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
16621,INV004468,2024-09-17 00:00:00.000000,SIP,16503.0,Telangana,Hyderabad,T30,46-55,Female,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
16622,INV004668,2024-09-17 00:00:00.000000,SIP,494.0,Gujarat,Ahmedabad,T30,26-35,Male,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
16623,INV004725,2024-09-17 00:00:00.000000,SIP,9502.0,Gujarat,Ahmedabad,T30,18-25,Male,Verified,Axis Bluechip Fund - Direct - Growth,Axis Mutual Fund,Equity
16624,INV004794,2024-09-17 00:00:00.000000,SIP,59321.0,Rajasthan,Udaipur,B30,36-45,Female,Verified,UTI Nifty 50 Index Fund - Regular - Growth,UTI Mutual Fund,Equity
16625,INV004920,2024-09-17 00:00:00.000000,SIP,428.0,Rajasthan,Jaipur,T30,56+,Male,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
16626,INV004927,2024-09-17 00:00:00.000000,SIP,5420.0,Maharashtra,Nashik,B30,26-35,Male,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
16627,INV004974,2024-09-17 00:00:00.000000,Lumpsum,216017.0,Gujarat,Ahmedabad,T30,56+,Female,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
16628,INV004974,2024-09-17 00:00:00.000000,SIP,7133.0,Gujarat,Ahmedabad,T30,56+,Female,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
16629,INV000135,2024-09-18 00:00:00.000000,SIP,2572.0,Punjab,Amritsar,B30,18-25,Male,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
16630,INV000270,2024-09-18 00:00:00.000000,Lumpsum,28128.0,Maharashtra,Mumbai,T30,18-25,Male,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
16631,INV000294,2024-09-18 00:00:00.000000,SIP,6230.0,Maharashtra,Nashik,B30,36-45,Female,Verified,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
16632,INV000328,2024-09-18 00:00:00.000000,SIP,11841.0,Madhya Pradesh,Bhopal,B30,26-35,Male,Verified,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
16633,INV000625,2024-09-18 00:00:00.000000,Lumpsum,280469.0,Rajasthan,Jaipur,T30,46-55,Female,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
16634,INV000689,2024-09-18 00:00:00.000000,Redemption,269110.0,Tamil Nadu,Chennai,T30,26-35,Female,Verified,ABSL Liquid Fund - Regular - Growth,Aditya Birla Sun Life MF,Debt
16635,INV000699,2024-09-18 00:00:00.000000,SIP,2734.0,Rajasthan,Jaipur,T30,18-25,Male,Verified,Nippon India ETF Nifty 50 BeES,Nippon India MF,Equity
16636,INV000700,2024-09-18 00:00:00.000000,SIP,14192.0,Gujarat,Ahmedabad,T30,56+,Female,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
16637,INV000736,2024-09-18 00:00:00.000000,SIP,419.0,Haryana,Faridabad,B30,36-45,Female,Verified,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
16638,INV000853,2024-09-18 00:00:00.000000,SIP,21645.0,Punjab,Chandigarh,T30,26-35,Female,Verified,ABSL Small Cap Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
16639,INV000913,2024-09-18 00:00:00.000000,Lumpsum,412199.0,Gujarat,Ahmedabad,T30,26-35,Female,Verified,UTI Nifty 50 Index Fund - Regular - Growth,UTI Mutual Fund,Equity
16640,INV000948,2024-09-18 00:00:00.000000,SIP,12588.0,Tamil Nadu,Chennai,T30,46-55,Male,Verified,UTI Nifty 50 Index Fund - Regular - Growth,UTI Mutual Fund,Equity
16641,INV000958,2024-09-18 00:00:00.000000,Lumpsum,109323.0,Delhi,Gurugram,T30,56+,Male,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
16642,INV000959,2024-09-18 00:00:00.000000,Lumpsum,169444.0,Haryana,Faridabad,B30,46-55,Male,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
16643,INV001060,2024-09-18 00:00:00.000000,SIP,29645.0,Telangana,Hyderabad,T30,36-45,Male,Pending,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
16644,INV001166,2024-09-18 00:00:00.000000,Lumpsum,256258.0,Punjab,Chandigarh,T30,26-35,Male,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
16645,INV001206,2024-09-18 00:00:00.000000,Lumpsum,75663.0,Delhi,Noida,T30,26-35,Male,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
16646,INV001227,2024-09-18 00:00:00.000000,Lumpsum,160075.0,Tamil Nadu,Coimbatore,B30,36-45,Male,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
16647,INV001228,2024-09-18 00:00:00.000000,SIP,11628.0,Karnataka,Bangalore,T30,36-45,Female,Verified,Mirae Asset Tax Saver Fund - Regular - Growth,Mirae Asset MF,Equity
16648,INV001242,2024-09-18 00:00:00.000000,SIP,8356.0,Tamil Nadu,Chennai,T30,36-45,Male,Verified,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
16649,INV001250,2024-09-18 00:00:00.000000,Lumpsum,158961.0,Rajasthan,Udaipur,B30,26-35,Male,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
16650,INV001522,2024-09-18 00:00:00.000000,Lumpsum,453593.0,Tamil Nadu,Chennai,T30,36-45,Female,Verified,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
16651,INV001805,2024-09-18 00:00:00.000000,Lumpsum,273732.0,Gujarat,Ahmedabad,T30,36-45,Male,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
16652,INV001853,2024-09-18 00:00:00.000000,Redemption,65333.0,Delhi,Noida,T30,18-25,Male,Verified,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
16653,INV001896,2024-09-18 00:00:00.000000,SIP,4382.0,Tamil Nadu,Chennai,T30,36-45,Male,Pending,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
16654,INV001972,2024-09-18 00:00:00.000000,SIP,56731.0,Uttar Pradesh,Kanpur,B30,18-25,Male,Verified,UTI Nifty 50 Index Fund - Regular - Growth,UTI Mutual Fund,Equity
16655,INV001998,2024-09-18 00:00:00.000000,Redemption,123377.0,Haryana,Faridabad,B30,26-35,Male,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
