transaction_id,investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,date_key
18054,INV000806,2024-10-11,119552,SIP,21054,Maharashtra,Pune,T30,46-55,Male,90.4,Mandate,Verified,20241011
18055,INV000814,2024-10-11,120844,Lumpsum,126079,Delhi,New Delhi,T30,26-35,Male,17.8,Mandate,Verified,20241011
18056,INV000830,2024-10-11,102885,SIP,2818,Tamil Nadu,Chennai,T30,36-45,Female,43.0,UPI,Verified,20241011
18057,INV001094,2024-10-11,118632,Lumpsum,246282,Haryana,Gurugram,T30,26-35,Male,21.6,Cheque,Verified,20241011
18058,INV001170,2024-10-11,149322,SIP,8102,Karnataka,Mysore,B30,36-45,Male,34.6,Cheque,Verified,20241011
18059,INV001257,2024-10-11,120841,Redemption,345826,Punjab,Chandigarh,T30,26-35,Female,6.3,Mandate,Pending,20241011
18060,INV001458,2024-10-11,119551,Redemption,281019,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Net Banking,Verified,20241011
18061,INV001545,2024-10-11,149323,SIP,51379,Madhya Pradesh,Bhopal,B30,26-35,Male,11.5,UPI,Verified,20241011
18062,INV001701,2024-10-11,100033,Lumpsum,402649,Karnataka,Mysore,B30,26-35,Female,24.4,UPI,Pending,20241011
18063,INV001805,2024-10-11,118633,SIP,5281,Gujarat,Ahmedabad,T30,36-45,Male,44.9,Mandate,Verified,20241011
18064,INV001825,2024-10-11,119552,SIP,11071,Haryana,Faridabad,B30,26-35,Male,21.7,Mandate,Verified,20241011
18065,INV001951,2024-10-11,119120,Redemption,44394,Punjab,Chandigarh,T30,26-35,Male,10.6,Mandate,Verified,20241011
18066,INV001995,2024-10-11,100033,SIP,541,Gujarat,Surat,T30,26-35,Male,20.8,Cheque,Verified,20241011
18067,INV002005,2024-10-11,100033,SIP,1890,Maharashtra,Pune,T30,18-25,Male,7.1,Mandate,Verified,20241011
18068,INV002040,2024-10-11,100025,SIP,1899,Karnataka,Mysore,B30,36-45,Female,49.1,Cheque,Verified,20241011
18069,INV002058,2024-10-11,120504,Lumpsum,210184,Tamil Nadu,Coimbatore,B30,36-45,Male,14.5,Cheque,Verified,20241011
18070,INV002112,2024-10-11,100025,SIP,29226,Madhya Pradesh,Indore,T30,56+,Male,41.3,UPI,Pending,20241011
18071,INV002221,2024-10-11,120844,Lumpsum,219135,Madhya Pradesh,Indore,T30,18-25,Male,5.7,UPI,Verified,20241011
18072,INV002237,2024-10-11,100025,Lumpsum,11220,Uttar Pradesh,Agra,B30,46-55,Male,23.1,Mandate,Verified,20241011
18073,INV002250,2024-10-11,120841,Lumpsum,247213,Telangana,Hyderabad,T30,36-45,Male,20.4,UPI,Verified,20241011
18074,INV002361,2024-10-11,119598,SIP,57079,Gujarat,Surat,T30,36-45,Male,59.3,UPI,Verified,20241011
18075,INV002377,2024-10-11,101206,SIP,2120,Madhya Pradesh,Bhopal,B30,18-25,Male,7.1,Cheque,Verified,20241011
18076,INV002378,2024-10-11,120504,SIP,4136,Haryana,Gurugram,T30,26-35,Male,12.1,Mandate,Verified,20241011
18077,INV002417,2024-10-11,119599,SIP,58191,Tamil Nadu,Coimbatore,B30,26-35,Male,16.8,Cheque,Pending,20241011
18078,INV002543,2024-10-11,125498,SIP,2760,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Cheque,Verified,20241011
18079,INV002818,2024-10-11,119551,Lumpsum,51860,Haryana,Gurugram,T30,46-55,Female,50.2,UPI,Verified,20241011
18080,INV002843,2024-10-11,119093,Lumpsum,530157,Haryana,Faridabad,B30,26-35,Male,11.8,Net Banking,Verified,20241011
18081,INV002886,2024-10-11,119120,Lumpsum,66958,Tamil Nadu,Chennai,T30,18-25,Female,7.1,Mandate,Verified,20241011
18082,INV002890,2024-10-11,119094,Lumpsum,358996,Rajasthan,Jaipur,T30,36-45,Female,49.2,Mandate,Verified,20241011
18083,INV003058,2024-10-11,148568,Lumpsum,419926,Karnataka,Mysore,B30,36-45,Male,46.2,Net Banking,Verified,20241011
18084,INV003097,2024-10-11,149323,SIP,21771,Punjab,Chandigarh,T30,26-35,Male,21.5,Mandate,Verified,20241011
18085,INV003154,2024-10-11,149323,SIP,2320,Karnataka,Mysore,B30,26-35,Female,17.7,UPI,Verified,20241011
18086,INV003179,2024-10-11,120507,SIP,971,Rajasthan,Jaipur,T30,36-45,Male,53.3,Mandate,Verified,20241011
18087,INV003182,2024-10-11,119598,SIP,55841,Tamil Nadu,Chennai,T30,18-25,Female,4.8,Mandate,Pending,20241011
18088,INV003310,2024-10-11,120507,SIP,894,Telangana,Hyderabad,T30,26-35,Male,8.0,Cheque,Verified,20241011
18089,INV003311,2024-10-11,118635,SIP,1625,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,Mandate,Verified,20241011
18090,INV003371,2024-10-11,120503,Lumpsum,408562,Maharashtra,Pune,T30,26-35,Female,14.8,UPI,Verified,20241011
18091,INV003475,2024-10-11,120843,SIP,2933,Telangana,Hyderabad,T30,26-35,Male,20.7,UPI,Pending,20241011
18092,INV003582,2024-10-11,120505,Lumpsum,64472,Uttar Pradesh,Kanpur,B30,36-45,Male,43.1,Net Banking,Verified,20241011
18093,INV003634,2024-10-11,100016,SIP,948,Punjab,Chandigarh,T30,46-55,Female,87.5,Cheque,Pending,20241011
18094,INV003732,2024-10-11,148567,SIP,973,West Bengal,Kolkata,T30,36-45,Male,56.1,Net Banking,Verified,20241011
18095,INV003761,2024-10-11,118632,SIP,900,Karnataka,Mysore,B30,46-55,Male,61.2,Net Banking,Verified,20241011
18096,INV003812,2024-10-11,100033,Lumpsum,267653,Haryana,Faridabad,B30,18-25,Female,3.6,Cheque,Verified,20241011
18097,INV003845,2024-10-11,100033,SIP,4584,Gujarat,Surat,T30,26-35,Female,10.1,Cheque,Verified,20241011
18098,INV003945,2024-10-11,101206,Redemption,182767,Gujarat,Ahmedabad,T30,46-55,Female,48.3,Mandate,Verified,20241011
18099,INV003963,2024-10-11,120841,SIP,10749,Tamil Nadu,Chennai,T30,26-35,Male,18.1,Mandate,Verified,20241011
18100,INV004011,2024-10-11,118636,SIP,8509,Punjab,Amritsar,B30,18-25,Female,5.0,Mandate,Verified,20241011
18101,INV004049,2024-10-11,148569,Lumpsum,68504,Gujarat,Ahmedabad,T30,36-45,Male,31.1,Cheque,Verified,20241011
18102,INV004187,2024-10-11,119598,SIP,5895,Haryana,Gurugram,T30,18-25,Male,5.6,Cheque,Verified,20241011
18103,INV004347,2024-10-11,119095,SIP,8591,West Bengal,Kolkata,T30,36-45,Male,20.5,UPI,Verified,20241011
18104,INV004582,2024-10-11,102887,Lumpsum,135516,Tamil Nadu,Chennai,T30,56+,Male,67.1,UPI,Verified,20241011
18105,INV004651,2024-10-11,118633,SIP,2490,Rajasthan,Udaipur,B30,46-55,Male,39.1,Net Banking,Verified,20241011
18106,INV004651,2024-10-11,125497,SIP,7149,Rajasthan,Udaipur,B30,46-55,Male,39.1,UPI,Verified,20241011
18107,INV004729,2024-10-11,149323,Lumpsum,357276,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,Verified,20241011
18108,INV000027,2024-10-12,118633,Lumpsum,125155,Punjab,Chandigarh,T30,26-35,Male,20.7,Mandate,Verified,20241012
18109,INV000223,2024-10-12,120843,Lumpsum,260166,West Bengal,Kolkata,T30,26-35,Male,6.3,Mandate,Verified,20241012
18110,INV000276,2024-10-12,120842,Lumpsum,178079,Telangana,Hyderabad,T30,36-45,Female,38.3,Net Banking,Verified,20241012
18111,INV000299,2024-10-12,119599,Redemption,203951,Delhi,Noida,T30,26-35,Male,24.4,UPI,Verified,20241012
18112,INV000332,2024-10-12,119599,SIP,2827,Telangana,Hyderabad,T30,36-45,Female,12.9,Cheque,Pending,20241012
18113,INV000584,2024-10-12,120842,SIP,459,Uttar Pradesh,Kanpur,B30,46-55,Female,20.9,Mandate,Verified,20241012
18114,INV000634,2024-10-12,102885,Lumpsum,399590,Karnataka,Bangalore,T30,26-35,Female,22.7,Net Banking,Verified,20241012
18115,INV000764,2024-10-12,101207,Lumpsum,118776,Punjab,Chandigarh,T30,26-35,Male,15.6,Net Banking,Verified,20241012
18116,INV000772,2024-10-12,118632,Redemption,286484,Karnataka,Bangalore,T30,56+,Female,16.1,Cheque,Pending,20241012
18117,INV000799,2024-10-12,125498,Lumpsum,260080,Madhya Pradesh,Indore,T30,18-25,Male,4.6,Mandate,Verified,20241012
18118,INV000815,2024-10-12,100025,Lumpsum,338478,Karnataka,Mysore,B30,26-35,Male,9.2,Net Banking,Verified,20241012
18119,INV000844,2024-10-12,102887,SIP,24468,Gujarat,Surat,T30,26-35,Male,6.5,UPI,Verified,20241012
18120,INV000925,2024-10-12,119094,Redemption,374268,Karnataka,Mysore,B30,18-25,Male,3.6,Mandate,Verified,20241012
18121,INV000957,2024-10-12,120841,SIP,7009,Madhya Pradesh,Bhopal,B30,36-45,Male,38.2,Cheque,Verified,20241012
18122,INV001025,2024-10-12,120505,SIP,487,Maharashtra,Pune,T30,18-25,Male,5.7,UPI,Verified,20241012
18123,INV001032,2024-10-12,102886,SIP,2383,Tamil Nadu,Chennai,T30,26-35,Male,7.8,UPI,Verified,20241012
18124,INV001055,2024-10-12,100025,SIP,24260,Haryana,Gurugram,T30,26-35,Female,17.6,Net Banking,Verified,20241012
18125,INV001075,2024-10-12,149323,SIP,2045,Punjab,Chandigarh,T30,26-35,Female,24.5,UPI,Pending,20241012
18126,INV001206,2024-10-12,102886,SIP,27644,Delhi,Noida,T30,26-35,Male,11.7,UPI,Verified,20241012
18127,INV001304,2024-10-12,118636,SIP,1038,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Net Banking,Verified,20241012
18128,INV001312,2024-10-12,120842,SIP,2739,Delhi,Noida,T30,26-35,Male,6.9,Net Banking,Pending,20241012
18129,INV001363,2024-10-12,119552,Lumpsum,76249,Karnataka,Mysore,B30,56+,Male,29.4,Cheque,Verified,20241012
18130,INV001393,2024-10-12,119094,Redemption,99137,Punjab,Chandigarh,T30,56+,Male,67.6,Net Banking,Verified,20241012
18131,INV001399,2024-10-12,101208,SIP,8643,Delhi,New Delhi,T30,26-35,Female,16.4,UPI,Verified,20241012
18132,INV001423,2024-10-12,100016,Lumpsum,233409,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,Net Banking,Verified,20241012
18133,INV001456,2024-10-12,102885,Lumpsum,51988,Punjab,Chandigarh,T30,36-45,Male,36.3,UPI,Verified,20241012
18134,INV001465,2024-10-12,120507,Redemption,336936,Punjab,Amritsar,B30,26-35,Male,21.0,Mandate,Verified,20241012
18135,INV001580,2024-10-12,120503,SIP,4664,Punjab,Chandigarh,T30,26-35,Male,18.7,UPI,Verified,20241012
18136,INV001774,2024-10-12,120507,SIP,6345,Maharashtra,Nashik,B30,56+,Male,32.0,Mandate,Verified,20241012
18137,INV001775,2024-10-12,120506,SIP,1610,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,Mandate,Verified,20241012
18138,INV001811,2024-10-12,119120,SIP,55964,Punjab,Amritsar,B30,18-25,Male,7.8,Cheque,Verified,20241012
18139,INV001903,2024-10-12,118633,Redemption,376738,Delhi,New Delhi,T30,26-35,Female,8.8,Net Banking,Verified,20241012
18140,INV001909,2024-10-12,101208,Redemption,396790,Telangana,Hyderabad,T30,36-45,Male,34.2,Mandate,Verified,20241012
18141,INV001926,2024-10-12,119095,Lumpsum,381444,Uttar Pradesh,Agra,B30,46-55,Female,26.9,UPI,Verified,20241012
18142,INV001982,2024-10-12,120842,Redemption,474479,Karnataka,Mysore,B30,26-35,Male,14.9,UPI,Verified,20241012
18143,INV002006,2024-10-12,120506,Redemption,331210,Punjab,Chandigarh,T30,26-35,Male,15.3,UPI,Verified,20241012
18144,INV002067,2024-10-12,119093,SIP,7027,Gujarat,Ahmedabad,T30,36-45,Female,46.2,UPI,Verified,20241012
18145,INV002116,2024-10-12,120506,SIP,21257,Karnataka,Bangalore,T30,18-25,Male,3.8,Cheque,Verified,20241012
18146,INV002188,2024-10-12,101207,Lumpsum,407723,Rajasthan,Jaipur,T30,26-35,Male,19.1,Cheque,Verified,20241012
18147,INV002259,2024-10-12,119092,Lumpsum,54290,Madhya Pradesh,Bhopal,B30,18-25,Female,6.7,Mandate,Verified,20241012
18148,INV002488,2024-10-12,120505,Lumpsum,271581,Delhi,Gurugram,T30,26-35,Male,12.2,Mandate,Verified,20241012
18149,INV002524,2024-10-12,102886,Redemption,348165,Rajasthan,Udaipur,B30,46-55,Male,72.9,Mandate,Verified,20241012
18150,INV002724,2024-10-12,102887,Redemption,148711,Rajasthan,Udaipur,B30,36-45,Male,26.3,Net Banking,Verified,20241012
18151,INV002804,2024-10-12,118632,SIP,475,Madhya Pradesh,Indore,T30,36-45,Male,39.9,Cheque,Verified,20241012
18152,INV002989,2024-10-12,118634,SIP,57741,Haryana,Faridabad,B30,46-55,Male,16.3,Cheque,Verified,20241012
18153,INV002990,2024-10-12,100033,SIP,15918,Uttar Pradesh,Kanpur,B30,46-55,Female,79.4,Mandate,Verified,20241012
18154,INV003012,2024-10-12,102887,Lumpsum,411021,Madhya Pradesh,Indore,T30,36-45,Male,41.8,Net Banking,Verified,20241012
18155,INV003021,2024-10-12,102885,Lumpsum,31122,Telangana,Hyderabad,T30,56+,Female,65.0,Cheque,Verified,20241012
18156,INV003202,2024-10-12,100016,Lumpsum,129836,Maharashtra,Pune,T30,46-55,Male,48.9,Mandate,Verified,20241012
18157,INV003219,2024-10-12,119094,SIP,8524,Maharashtra,Pune,T30,46-55,Male,57.8,UPI,Verified,20241012
18158,INV003272,2024-10-12,118632,Lumpsum,210095,Uttar Pradesh,Kanpur,B30,26-35,Male,21.8,Mandate,Verified,20241012
18159,INV003345,2024-10-12,119599,Redemption,70842,Maharashtra,Pune,T30,26-35,Female,17.7,Net Banking,Verified,20241012
18160,INV003455,2024-10-12,120843,SIP,4350,Tamil Nadu,Coimbatore,B30,46-55,Male,40.2,Cheque,Verified,20241012
18161,INV003463,2024-10-12,101208,Redemption,237019,Uttar Pradesh,Kanpur,B30,26-35,Male,14.1,Cheque,Verified,20241012
18162,INV003526,2024-10-12,102885,Lumpsum,9700,Maharashtra,Nashik,B30,36-45,Male,24.2,Mandate,Verified,20241012
18163,INV003539,2024-10-12,119093,Redemption,285666,Rajasthan,Udaipur,B30,56+,Female,54.9,UPI,Verified,20241012
18164,INV003540,2024-10-12,149322,Redemption,89616,Telangana,Hyderabad,T30,26-35,Male,23.6,Net Banking,Verified,20241012
18165,INV003559,2024-10-12,102885,SIP,3569,Uttar Pradesh,Kanpur,B30,26-35,Female,9.4,Net Banking,Verified,20241012
18166,INV003574,2024-10-12,119551,Redemption,296474,Haryana,Faridabad,B30,46-55,Male,48.4,UPI,Verified,20241012
18167,INV003598,2024-10-12,149322,SIP,2213,Delhi,Gurugram,T30,26-35,Female,12.7,UPI,Verified,20241012
18168,INV003618,2024-10-12,120504,SIP,16372,Delhi,Gurugram,T30,46-55,Female,72.4,Mandate,Verified,20241012
18169,INV003700,2024-10-12,118633,SIP,443,Maharashtra,Nashik,B30,46-55,Male,42.6,Net Banking,Verified,20241012
18170,INV003705,2024-10-12,100016,SIP,1732,Telangana,Hyderabad,T30,26-35,Male,8.0,UPI,Verified,20241012
18171,INV003801,2024-10-12,118633,SIP,6445,Punjab,Chandigarh,T30,26-35,Male,17.8,Mandate,Verified,20241012
18172,INV003809,2024-10-12,100016,Lumpsum,543293,Tamil Nadu,Coimbatore,B30,36-45,Male,45.3,Mandate,Pending,20241012
18173,INV003877,2024-10-12,102885,Redemption,148807,Rajasthan,Udaipur,B30,36-45,Female,25.4,Net Banking,Verified,20241012
18174,INV003968,2024-10-12,120504,SIP,11809,Maharashtra,Mumbai,T30,46-55,Female,58.7,Net Banking,Verified,20241012
18175,INV004033,2024-10-12,102885,Redemption,519384,West Bengal,Kolkata,T30,36-45,Male,56.1,Cheque,Verified,20241012
18176,INV004100,2024-10-12,119095,Redemption,217281,Delhi,Gurugram,T30,26-35,Male,20.7,UPI,Verified,20241012
18177,INV004144,2024-10-12,119092,SIP,1141,West Bengal,Kolkata,T30,26-35,Female,18.9,Cheque,Verified,20241012
18178,INV004210,2024-10-12,102885,SIP,808,Madhya Pradesh,Bhopal,B30,56+,Male,23.9,UPI,Verified,20241012
18179,INV004412,2024-10-12,120503,SIP,1033,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Pending,20241012
18180,INV004419,2024-10-12,101206,Redemption,500706,Karnataka,Mysore,B30,18-25,Female,3.1,UPI,Verified,20241012
18181,INV004527,2024-10-12,119095,SIP,591,West Bengal,Kolkata,T30,36-45,Male,39.6,Cheque,Verified,20241012
18182,INV004554,2024-10-12,118634,Redemption,261505,Rajasthan,Jaipur,T30,26-35,Female,10.7,Mandate,Verified,20241012
18183,INV004630,2024-10-12,148567,Lumpsum,29968,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Net Banking,Verified,20241012
18184,INV004691,2024-10-12,120843,Redemption,173049,Delhi,Noida,T30,26-35,Male,14.5,Net Banking,Verified,20241012
18185,INV004818,2024-10-12,120506,SIP,4875,Maharashtra,Pune,T30,26-35,Male,23.5,Mandate,Verified,20241012
18186,INV000010,2024-10-13,125497,Lumpsum,315731,Maharashtra,Pune,T30,36-45,Male,13.6,UPI,Verified,20241013
18187,INV000098,2024-10-13,100016,SIP,17901,Telangana,Hyderabad,T30,36-45,Male,33.8,Cheque,Verified,20241013
18188,INV000137,2024-10-13,119093,Lumpsum,376937,Rajasthan,Jaipur,T30,26-35,Female,12.0,Cheque,Verified,20241013
18189,INV000145,2024-10-13,118635,Lumpsum,158919,Delhi,New Delhi,T30,26-35,Male,9.3,Net Banking,Verified,20241013
18190,INV000307,2024-10-13,120503,SIP,5020,Telangana,Hyderabad,T30,18-25,Male,7.8,Mandate,Verified,20241013
18191,INV000332,2024-10-13,102886,SIP,15666,Telangana,Hyderabad,T30,36-45,Female,12.9,UPI,Verified,20241013
18192,INV000347,2024-10-13,120841,SIP,5631,West Bengal,Kolkata,T30,18-25,Male,7.7,Net Banking,Verified,20241013
18193,INV000389,2024-10-13,120504,SIP,2779,Delhi,Gurugram,T30,46-55,Male,50.2,Cheque,Verified,20241013
18194,INV000606,2024-10-13,120506,Lumpsum,48524,Karnataka,Mysore,B30,18-25,Male,7.8,Mandate,Verified,20241013
18195,INV000655,2024-10-13,120844,Lumpsum,308880,Karnataka,Bangalore,T30,26-35,Male,8.0,UPI,Pending,20241013
18196,INV000836,2024-10-13,119092,SIP,412,Haryana,Gurugram,T30,26-35,Male,24.4,Cheque,Verified,20241013
18197,INV000970,2024-10-13,118635,SIP,2431,Tamil Nadu,Coimbatore,B30,46-55,Male,28.8,Net Banking,Verified,20241013
18198,INV000977,2024-10-13,120841,SIP,11833,Karnataka,Mysore,B30,56+,Male,22.5,UPI,Verified,20241013
18199,INV001049,2024-10-13,149322,SIP,1943,Madhya Pradesh,Indore,T30,36-45,Female,52.5,Net Banking,Pending,20241013
18200,INV001107,2024-10-13,100016,SIP,1094,Gujarat,Ahmedabad,T30,26-35,Male,19.5,Cheque,Verified,20241013
18201,INV001117,2024-10-13,101208,SIP,6485,Punjab,Amritsar,B30,18-25,Male,3.9,Cheque,Verified,20241013
18202,INV001500,2024-10-13,120505,Lumpsum,457786,Maharashtra,Pune,T30,26-35,Female,6.5,UPI,Verified,20241013
18203,INV001530,2024-10-13,148567,Lumpsum,60387,Telangana,Hyderabad,T30,26-35,Male,21.0,Cheque,Verified,20241013
18204,INV001550,2024-10-13,102887,Redemption,145712,Punjab,Chandigarh,T30,18-25,Male,4.1,Cheque,Verified,20241013
18205,INV001597,2024-10-13,120504,Lumpsum,310384,West Bengal,Kolkata,T30,36-45,Male,46.1,Cheque,Verified,20241013
18206,INV001823,2024-10-13,100033,Lumpsum,473255,Tamil Nadu,Coimbatore,B30,26-35,Male,17.1,Cheque,Verified,20241013
18207,INV001888,2024-10-13,119092,SIP,3250,Delhi,New Delhi,T30,18-25,Female,6.4,Mandate,Verified,20241013
18208,INV001949,2024-10-13,118635,Lumpsum,144344,Rajasthan,Jaipur,T30,36-45,Male,43.2,Cheque,Verified,20241013
18209,INV002106,2024-10-13,148568,Lumpsum,19355,Uttar Pradesh,Lucknow,T30,26-35,Male,20.8,Cheque,Pending,20241013
18210,INV002117,2024-10-13,120844,Redemption,321375,Delhi,Gurugram,T30,26-35,Male,21.7,UPI,Verified,20241013
18211,INV002282,2024-10-13,120504,SIP,6845,West Bengal,Kolkata,T30,36-45,Male,53.7,Cheque,Pending,20241013
18212,INV002390,2024-10-13,118636,SIP,454,Uttar Pradesh,Kanpur,B30,56+,Female,24.4,Cheque,Verified,20241013
18213,INV002440,2024-10-13,100033,SIP,44535,Karnataka,Bangalore,T30,18-25,Female,3.0,UPI,Verified,20241013
18214,INV002641,2024-10-13,102886,Lumpsum,454544,Maharashtra,Nashik,B30,56+,Male,27.1,Net Banking,Verified,20241013
18215,INV002700,2024-10-13,148568,Redemption,398471,Tamil Nadu,Coimbatore,B30,26-35,Male,8.1,Net Banking,Verified,20241013
18216,INV002810,2024-10-13,120842,Lumpsum,410937,Punjab,Amritsar,B30,36-45,Male,33.2,Cheque,Pending,20241013
18217,INV002832,2024-10-13,119092,Redemption,361537,Uttar Pradesh,Lucknow,T30,26-35,Male,15.9,Mandate,Verified,20241013
18218,INV002881,2024-10-13,148568,SIP,7501,Uttar Pradesh,Agra,B30,26-35,Female,11.4,Net Banking,Verified,20241013
18219,INV003014,2024-10-13,102887,Lumpsum,230720,Karnataka,Bangalore,T30,26-35,Female,12.3,Mandate,Verified,20241013
18220,INV003038,2024-10-13,119094,SIP,1000,Gujarat,Ahmedabad,T30,18-25,Male,6.0,Mandate,Verified,20241013
18221,INV003450,2024-10-13,119120,Lumpsum,448827,Maharashtra,Nashik,B30,18-25,Female,4.2,Net Banking,Verified,20241013
18222,INV003772,2024-10-13,120507,SIP,1113,Punjab,Amritsar,B30,18-25,Female,6.8,Mandate,Verified,20241013
18223,INV003821,2024-10-13,119093,Lumpsum,338330,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,Pending,20241013
18224,INV003822,2024-10-13,100025,Lumpsum,489121,Rajasthan,Jaipur,T30,26-35,Male,12.9,Cheque,Verified,20241013
18225,INV003916,2024-10-13,101207,Redemption,383445,Karnataka,Mysore,B30,26-35,Male,23.6,Mandate,Verified,20241013
18226,INV004027,2024-10-13,120842,SIP,10555,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified,20241013
18227,INV004030,2024-10-13,120505,SIP,20501,Uttar Pradesh,Lucknow,T30,18-25,Female,4.4,Mandate,Verified,20241013
18228,INV004258,2024-10-13,120504,SIP,5611,Gujarat,Ahmedabad,T30,36-45,Male,56.6,UPI,Verified,20241013
18229,INV004282,2024-10-13,119095,SIP,13484,Punjab,Amritsar,B30,26-35,Male,20.8,Cheque,Verified,20241013
18230,INV004307,2024-10-13,120503,Lumpsum,187853,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,Verified,20241013
18231,INV004376,2024-10-13,101208,SIP,2090,West Bengal,Kolkata,T30,46-55,Female,92.6,Mandate,Verified,20241013
18232,INV004441,2024-10-13,120507,SIP,2384,Uttar Pradesh,Lucknow,T30,26-35,Male,24.0,Mandate,Verified,20241013
18233,INV004451,2024-10-13,119092,Redemption,97971,Madhya Pradesh,Bhopal,B30,56+,Male,78.6,UPI,Verified,20241013
18234,INV004493,2024-10-13,119092,SIP,8901,Tamil Nadu,Chennai,T30,36-45,Male,19.3,Mandate,Verified,20241013
18235,INV004619,2024-10-13,100025,Lumpsum,213344,Gujarat,Ahmedabad,T30,46-55,Male,47.9,UPI,Verified,20241013
18236,INV004642,2024-10-13,120507,SIP,56721,Uttar Pradesh,Kanpur,B30,46-55,Male,31.9,Cheque,Verified,20241013
18237,INV004807,2024-10-13,118635,SIP,2316,Maharashtra,Mumbai,T30,36-45,Male,31.4,Net Banking,Verified,20241013
18238,INV004866,2024-10-13,120505,SIP,14088,Madhya Pradesh,Bhopal,B30,36-45,Male,14.6,Mandate,Verified,20241013
18239,INV000033,2024-10-14,148569,SIP,584,Delhi,New Delhi,T30,36-45,Female,12.4,UPI,Verified,20241014
18240,INV000138,2024-10-14,120505,SIP,2743,Telangana,Hyderabad,T30,26-35,Male,24.7,Mandate,Verified,20241014
18241,INV000183,2024-10-14,119093,Redemption,118313,Tamil Nadu,Coimbatore,B30,26-35,Male,9.8,Cheque,Verified,20241014
18242,INV000360,2024-10-14,120841,Lumpsum,407093,Maharashtra,Mumbai,T30,36-45,Female,55.3,Cheque,Verified,20241014
18243,INV000491,2024-10-14,120844,SIP,5449,Madhya Pradesh,Indore,T30,56+,Male,58.2,Cheque,Verified,20241014
18244,INV000556,2024-10-14,119093,SIP,2425,Rajasthan,Udaipur,B30,18-25,Male,7.2,Cheque,Verified,20241014
18245,INV000589,2024-10-14,101207,SIP,5187,Uttar Pradesh,Kanpur,B30,18-25,Female,6.3,Cheque,Verified,20241014
18246,INV000609,2024-10-14,118634,Redemption,381639,Tamil Nadu,Coimbatore,B30,18-25,Male,3.9,UPI,Verified,20241014
18247,INV000825,2024-10-14,101207,SIP,5604,Madhya Pradesh,Bhopal,B30,18-25,Female,5.5,Cheque,Verified,20241014
18248,INV000910,2024-10-14,120507,SIP,576,Madhya Pradesh,Indore,T30,46-55,Male,58.8,UPI,Verified,20241014
